"Country Code","country name","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"MEX","Mexico","58.62205","57.64777","58.16917","59.96164","59.72472","60.76936","61.29692","61.80165","61.51906","63.20784","62.65313","62.06942","60.71503","62.35388","56.28842","61.66833","64.41229","63.24485","60.23496","56.6975","57.70079","64.5721","82.60387","82.85315","83.52758","84.24479","68.30268","68.55813","68.80741","69.62375","69.62375","70.16797","70.15131","70.6727","69.85637","70.11182","70.38393","71.47238","71.17743","71.99377","71.99377","72.24305","72.24305"
"MHL","Marshall Islands",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1.544225","1.544225","6.397823","7.164181","7.164181","8.796855","9.613192","13.94842","14.95171","15.22382","15.49593","15.76804","15.76804","16.31227","16.58438","17.40072","16.83983","17.11195","16.82317","17.07863","17.62285","18.43919","18.43919","18.43919","19.25553","18.98341","18.98341"
"MKD","Macedonia, FYR",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","8.661001","8.661001","8.661001","11.11001","15.59891","16.64169","20.29142","20.29142","21.65198","21.65198","25.12094","26.36732","26.91155","26.36732","27.16083","28.7935","47.07166","48.16339","49.3008","49.00585","49.00585","50.0943"
"MLI","Mali","31.99897","30.57799","31.37766","33.20346","31.2901","32.37854","34.98736","36.5577","37.60666","38.15088","38.68462","38.98574","40.48759","43.7301","44.98883","47.14907","48.47014","45.69286","41.61118","39.36147","41.52788","43.14389","43.14389","58.76493","63.77398","67.00105","67.06114","65.13969","67.64834","68.70945","67.4028","69.17346","68.44288","71.89022","71.84415","71.43014","73.28925","74.56136","73.45625","74.04944","75.05272","76.04983","76.14774"
"MLT","Malta","24.32748","25.38261","22.18768","26.22796","27.29975","28.12844","30.66688","32.23105","33.49596","34.19812","34.69668","33.42746","32.65679","33.66008","33.63724","33.18436","34.00687","33.19053","33.16956","34.38019","34.89109","37.85101","37.60173","38.69018","39.51887","39.51887","43.03967","42.22333","42.47878","42.79657","43.05202","43.30747","42.20236","43.25749","45.68984","45.9453","48.75585","51.4313","51.68676","53.56871","53.02448","53.27993","55.16806"
"MMR","Myanmar","19.74529","21.49023","18.24962","20.22101","19.9489","19.9489","19.9489","20.67389","20.40178","20.90034","20.35611","20.084","20.084","19.58544","18.08978","18.83761","18.5655","19.10972","19.65395","20.19817","19.20107","20.8109","20.26668","21.08302","21.37796","26.75295","27.30335","28.90271","28.35848","28.90271","28.35848","29.96832","30.1781","30.1781","30.1781","30.43356","32.06623","32.32168","33.39347","33.39347","33.39347","33.39347","35.13841"
"MNE","Montenegro","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","58.07322","59.87156","60.20636","60.73842","64.69892","65.5981","67.42546"
"MNG","Mongolia","26.94172","25.95079","26.71715","28.23134","28.23134","28.99769","30.00715","31.26589","31.02279","31.27824","31.27824","32.2877","32.54316","32.0446","27.05905","27.06523","27.06523","27.57613","27.57613","27.82541","28.08086","30.80198","31.60166","31.89661","32.42418","32.74195","33.04926","34.85221","35.12433","36.38307","36.67801","37.76646","54.82333","58.62075","58.05986","61.21393","66.33485","67.19685","67.45231","69.85565","70.55742","68.71992","72.16726"
"MNP","Northern Mariana Islands","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","2.088449","1.544225","1.544225","1.544225","2.088449","2.088449","2.088449","2.088449","2.088449","1.272112","1.272112","1.544225","2.088449","1.544225","1.544225","1.544225","1.544225","1.544225"
"MOZ","Mozambique",".",".",".",".",".","13.17274","13.17274","19.04815","19.8145","30.03488","30.78271","31.03199","31.53054","31.53054","28.78849","29.7856","30.04105","30.78889","30.53961","30.29033","30.54578","33.54519","34.33869","34.33869","35.93187","37.30478","36.30767","40.33938","40.33938","56.55977","58.4919","61.32818","60.54414","60.92033","62.78807","64.89935","63.02731","64.79019","65.49196","65.97057","64.48476","64.48476","66.10077"
"MRT","Mauritania","27.79275","26.54636","27.79275","30.28552","27.79275","28.0482","28.0482","29.33781","29.33781","29.83637","33.33243","31.85529","31.85529","31.35674","33.10168","32.60929","33.61258","32.86475","33.11403","33.86803","34.16916","38.76175","39.2603","39.2603","39.51575","40.33209","39.5281","40.84299","40.5999","41.89195","42.39051","45.51884","44.39708","44.71486","44.46558","44.72103","45.78665","46.58633","65.10841","63.25014","47.33416","47.33416","65.22402"
"MUS","Mauritius","19.08516","19.44861","19.49428","20.28778","21.64834","24.5274","25.39558","28.0482","30.83348","30.83348","31.33203","31.08893","31.31107","31.90096","30.35962","31.1988","32.51986","31.41476","30.32631","29.50997","30.30965","33.83044","34.34135","34.34135","34.90841","38.69942","36.7737","37.28461","38.10094","38.90062","38.65134","38.90062","38.3564","57.38939","57.26414","57.04099","59.02702","60.38758","59.27179","44.00412","44.00412","43.71534","44.78714"
"MWI","Malawi","19.96883","22.67793","21.00391","21.36938","21.03458","21.76552","21.76552","21.76552","22.49647","22.86195","23.59289","24.32384","24.32384","28.70952","26.88215","32.54571","35.4695","30.35287","26.33266","22.67793","21.70419","25.66305","25.66305","25.66305","51.13947","54.89668","52.56906","26.45534","26.45534","48.53234","50.16246","52.93012","52.26051","54.0528","56.84509","57.44453","59.07465","61.97218","61.30257","62.2719","59.77934","62.37437","65.40945"
"MYS","Malaysia","28.31898","30.93211","32.27601","33.64275","36.05227","38.19584","42.56626","44.68082","45.17938","43.91634","46.66456","46.92001","45.66314","46.75159","45.09608","46.39431","46.6726","44.47904","58.29771","60.82276","59.20842","60.32672","65.13706","67.65418","71.14985","72.31954","70.18588","71.18196","71.16531","71.69286","72.33951","75.47073","78.47152","78.99909","80.11366","80.23048","81.66734","82.74035","84.03529","83.71423","84.24179","84.24179","83.69757"
"NAM","Namibia",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","23.24259","26.26484","27.85184","50.16846","30.75565","34.29737","56.45457","57.53254","57.30938","56.29317","55.87915","56.31788","56.60562","57.73582","64.18501","64.95137","66.06266","66.07501","64.86626","64.59087","63.72557","63.98103","64.83295"
"NCL","New Caledonia","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.632674","2.632674","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","2.632674","2.632674"
"NER","Niger","23.33286","26.19526","29.02434","29.42298","31.793","34.96888","37.85411","40.48389","41.51619","42.0271","41.53471","41.81918","42.07463","42.37575","43.44754","45.77189","47.32558","47.4107","44.38415","41.06882","41.39278","43.00879","42.51023","43.00879","60.67054","61.84024","44.06392","61.22918","63.03606","63.85857","65.45297","64.30121","65.55377","66.34727","70.84768","71.32629","72.41474","72.63789","71.8049","72.08029","71.79152","70.92623","74.07083"
"NGA","Nigeria","43.96627","46.82867","47.67402","51.27377","52.82745","55.41343","58.01176","58.7886","78.05524","79.50156","79.53385","80.56615","80.57233","79.80868","63.76313","64.56281","65.61794","63.71315","76.54025","70.64571","71.47768","74.31956","78.98798","81.9156","81.18052","81.83829","82.40413","83.22047","83.25276","84.19435","86.80662","88.37368","87.30807","88.43498","87.8741","88.12955","88.70607","89.2503","89.37554","89.90311","90.4245","90.69662","90.94589"
"NIC","Nicaragua","41.68457","43.29441","43.11364","45.20724","46.30186","47.6291","48.67188","50.22126","50.70315","50.91293","50.59515","52.3006","52.46658","55.7381","55.71096","56.71424","56.46496","54.80946","52.36662","49.91761","49.42523","50.21873","50.47419","51.58547","51.58547","52.1587","52.91271","52.09637","52.35183","53.42362","54.4954","55.28891","55.29508","54.04869","54.04869","54.05487","54.87121","56.48105","56.48722","57.28072","56.99195","56.74267","58.10323"
"NLD","Netherlands","87.29398","87.82154","89.0741","87.32916","88.077","88.58173","88.58173","89.60784","89.58501","93.37868","93.35257","93.60184","93.33591","93.13559","92.2952","92.02637","88.97845","88.38856","85.96239","84.08494","83.91402","88.34578","93.45107","94.1695","94.44161","94.49056","91.81268","91.56668","91.74088","93.7057","94.20097","94.87045","92.35009","93.06851","91.63166","91.18535","92.6222","95.22708","94.38341","93.44183","93.41899","92.74952","93.5169"
"NOR","Norway","81.45195","81.97952","82.22879","83.03175","84.55643","85.06116","85.33327","86.06116","89.90379","90.42519","91.45131","90.72631","90.99842","91.27054","91.02743","91.02743","91.02743","89.96181","87.48997","79.85416","79.2871","86.40769","88.01425","88.83059","90.37192","90.35526","90.38139","90.35855","89.04694","87.85486","88.37625","89.14363","88.87151","88.68066","88.13643","88.60886","89.5994","90.64218","91.43896","92.35772","91.88857","91.46837","91.98976"
"NPL","Nepal","18.70322","19.24744","20.00145","21.02757","43.12553","24.32002","24.09975","24.63967","45.66873","46.12451","45.00872","45.21522","45.1891","24.60635","25.89841","47.22859","47.45175","48.22242","49.02209","49.54966","50.03155","50.37835","52.0906","52.63482","53.96206","54.50629","55.20684","57.0783","57.61533","58.43166","61.08718","62.44774","64.03146","63.74268","66.31694","66.5401","67.58906","68.09996","68.62753","69.64418","69.86632","70.36487","71.19067"
"NZL","New Zealand","56.85746","58.92636","60.47387","61.54566","63.87619","66.18388","66.97738","68.14934","67.31635","66.21124","65.61086","64.23363","62.87307","63.69559","63.38398","64.15034","63.60611","63.04523","64.35085","65.36873","66.14886","69.28735","74.19437","76.14483","76.62344","77.79765","76.08746","76.14587","75.1325","77.29274","81.08642","81.65347","80.87561","78.61669","77.85548","78.13706","78.28843","80.51878","80.51878","81.78801","81.88592","81.17366","81.44578"
"OMN","Oman",".","10.79414","11.54197","19.64235","22.88913","23.13841","24.63407","27.14537","28.43743","31.45777","27.22005","27.24289","28.25235","29.88502","31.33692","31.88115","32.66416","31.9601","31.29121","30.41254","31.66511","34.42141","34.17214","34.96564","35.22109","36.47983","36.75194","37.55162","38.34512","38.89552","39.15097","39.71803","38.36982","39.4126","39.73038","40.73985","41.50003","43.36532","43.6146","44.41427","44.66355","44.66355","46.29622"
"PAK","Pakistan","49.09447","49.34992","50.09775","52.37212","53.13848","53.64939","54.16029","55.42521","55.85526","54.75014","53.35009","51.96669","50.31736","50.06808","50.68081","50.93626","51.19172","51.19172","52.195","68.23624","68.47543","72.67457","76.50054","80.80989","81.73482","82.43537","83.17542","83.19105","81.15979","82.00842","83.54441","85.10979","85.29017","85.61124","86.0086","87.01806","87.53945","88.04089","88.81774","88.32246","88.85004","89.37759","89.37759"
"PAN","Panama","36.98215","41.90239","44.55257","67.97488","71.13306","51.33867","54.69532","55.74427","55.43267","54.59349","54.30473","52.44561","51.06221","54.62251","53.49456","53.75002","53.50692","51.33002","49.92996","66.77042","64.65752","50.54269","50.04414","50.54887","50.79814","51.09309","51.05977","52.42033","54.85268","55.10814","55.36359","55.55054","53.94687","54.51393","54.80888","54.81505","56.87777","59.5989","61.46419","61.46419","60.91997","60.89713","61.16925"
"PER","Peru","50.26746","53.09037","53.89005","73.04089","76.08881","76.21902","57.58113","59.61671","60.1338","60.37259","60.88967","60.873","60.07951","62.52851","62.00713","62.01331","62.26258","61.13464","74.56212","72.35312","72.05367","75.27952","75.47655","59.73027","59.4415","60.24117","59.69695","61.31297","61.31297","62.1293","78.67526","80.75426","78.48441","79.28408","81.95747","83.99818","84.56524","85.11565","85.09609","85.04714","85.2703","85.22134","86.55907"
"PHL","Philippines","36.81369","37.35792","37.65287","39.46818","41.78635","42.84148","45.91367","47.46117","48.97536","50.48338","51.23739","50.99429","50.74501","51.8168","52.88858","53.89804","54.40278","51.95377","50.04898","48.39965","48.6551","51.42189","68.83437","71.68074","70.76014","71.72128","56.23044","57.55151","56.73517","73.65115","78.61453","80.22437","78.34449","78.10139","81.52428","82.22604","82.70466","83.56667","83.82211","84.04527","85.30792","85.58949","85.34022"
"PLW","Palau","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","2.632674","7.741725","7.741725","7.741725","7.741725","7.741725","7.741725","7.741725","10.73305","11.27728","11.27728","12.36573","13.18207","13.18207","13.72629","13.72629","13.9984","14.97268","15.75569","37.05359","37.10254","36.87938","37.99517","38.29958","38.39749","40.13546"
"PNG","Papua New Guinea",".",".",".",".",".","15.32489","23.53269","24.34903","25.42082","26.21001","26.25568","26.29087","26.56298","26.31988","26.30322","26.83079","27.08624","27.08624","27.06958","27.05292","29.32542","30.02949","31.2944","31.86764","32.66732","34.02788","33.16587","35.58156","36.33557","38.44397","39.2603","40.60607","39.78973","40.86152","39.4843","39.73975","42.1721","43.24389","43.24389","42.42756","44.31569","59.71357","61.79255"
"POL","Poland","50.25263","51.0523","51.08749","70.97279","73.95798","74.26857","75.75047","76.51064","80.00861","82.6674","81.8254","83.19214","84.51321","84.76865","85.53932","85.752","85.20777","81.67031","73.48411","69.36414","70.21646","73.64822","75.59103","85.52506","88.45268","89.31798","89.74313","91.0319","90.48767","91.28735","91.55946","92.08086","91.58558","92.63165","92.0936","92.84143","93.38566","93.88093","93.88093","94.15304","89.7923","90.04774","89.3032"
"PRI","Puerto Rico","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.993235","4.265348","4.53746","4.53746","4.53746","4.53746","4.53746","4.265348","4.265348","4.265348","4.265348","4.53746","4.265348","3.993235","3.176898","4.265348","4.265348","4.265348","3.176898","3.176898","3.176898"
"PRK","Korea, Dem. Rep.","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","22.55269","23.8919","23.8919","25.96207","26.41955","27.11983","26.78502","27.11983","24.74553","25.11101","24.83754","25.17234","24.4414","24.4414","25.53782","25.84195","27.18117","26.45022","26.78502","27.51597","26.54223","26.54223","26.20742","26.93837","26.93837","26.93837"
"PRT","Portugal","55.53694","56.35327","56.64391","58.1976","61.49622","63.2887","64.31482","65.09166","65.56925","64.50363","64.19202","63.63732","63.80761","65.69573","67.58385","67.34076","67.3241","65.17004","62.42607","58.34439","58.35057","65.92404","84.24909","88.48008","89.20797","88.78449","89.72607","90.49346","89.55804","89.03543","92.41549","92.93687","93.16332","93.21227","91.55226","89.82542","91.36469","93.84103","94.09031","94.09031","94.09031","94.09031","93.39472"
"PRY","Paraguay","36.62244","37.71088","38.2903","39.37875","40.69981","43.81149","44.64017","46.47832","45.37321","43.74672","41.82527","40.99228","39.38243","42.10356","41.24773","44.10582","44.92216","43.01737","41.3847","40.00748","39.51509","43.2395","43.2395","44.32795","47.01575","47.81543","48.07088","48.64412","48.6503","48.90575","49.72208","68.17734","69.42004","69.42004","73.32155","73.80016","74.06898","75.60375","75.86249","77.1346","77.1346","77.53196","78.3483"
"PYF","French Polynesia","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.088449","2.632674","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","3.176898","2.088449","3.176898","3.176898","3.176898","3.176898","3.176898","2.632674","2.632674","2.632674"
"QAT","Qatar",".","11.33836","15.3268","22.67935","22.68552","24.19354","24.94755","25.95083","26.69866","27.45267","28.2252","28.98539","29.73322","28.99156","29.24084","29.24701","30.01337","30.01337","31.01665","31.01665","31.77066","35.02553","35.02553","36.57303","36.82231","38.98255","39.23183","40.53006","40.53006","41.60185","41.60185","42.35586","42.35586","43.40481","42.86059","45.40521","63.5071","72.34297","72.96331","72.30207","73.84341","73.07603","74.43658"
"ROM","Romania","41.47532","42.01955","46.31528","46.40232","51.74269","53.30873","55.4085","55.91941","58.35176","60.22323","62.3378","63.66504","64.48138","65.28105","65.30389","65.03178","65.01511","60.93343","53.06501","47.89488","48.94383","67.53816","67.06573","74.75969","81.99113","84.22766","85.65114","86.03062","85.42574","85.75298","86.35233","87.37517","88.7497","88.80482","89.32293","89.57838","90.39472","91.8871","91.66394","90.54816","90.27604","90.30833","90.08518"
"RUS","Russian Federation",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","54.0639","54.51022","57.50198","68.33752","70.08824","72.18287","73.91345","74.76208","73.69422","76.07557","77.56036","79.09409","79.605","80.13256","80.89892","81.18668","81.71423","83.53573","83.51906","84.52524","85.03614","85.11739","84.90987"
"RWA","Rwanda","22.63927","23.43895","22.9404","22.94657","24.47742","25.53255","25.788","27.04057","28.06051","28.58808","28.3388","30.38055","30.89146","30.66502","30.92047","31.72015","32.72961","32.18538","32.43652","32.40321","32.93077","36.12761","36.13379","35.63523","36.92729","36.47441","37.52336","37.52336","38.27737","38.59515","38.59515","40.39811","38.61367","38.61367","38.55135","56.40396","61.33672","62.19544","64.2561","68.17794","67.05","69.4305","70.7744"
"SAU","Saudi Arabia","28.39771","30.4372","32.20322","34.30406","36.70903","38.10958","40.91069","42.31124","44.74687","46.20877","47.70133","49.8635","51.29473","54.21851","57.87325","58.20805","58.54286","53.79171","47.94413","43.19297","42.79683","52.72595","52.72595","80.00071","78.6336","53.4569","53.79171","56.31935","56.31935","56.31935","56.71549","57.05029","56.31935","57.05029","56.31935","56.31935","57.05029","59.21247","59.88208","60.61302","61.70944","61.70944","62.44039"
"SDN","Sudan","33.12563","34.15361","35.64928","37.16347","37.16347","37.91747","38.16675","38.92693","38.67766","38.67766","38.42838","38.68383","38.68383","38.69001","38.44073","38.94546","40.2042","39.95492","39.95492","56.69175","57.33903","47.54261","47.04405","47.04405","45.63351","47.56113","49.74421","49.49493","49.75039","48.68477","49.79605","51.34356","51.55334","51.55334","51.7693","52.56898","54.16833","54.44044","54.44044","54.6959","54.67307","54.92852","55.20063"
"SEN","Senegal","37.52692","40.41216","43.2869","43.93482","68.22653","70.85201","71.34605","52.87068","75.59823","75.34895","75.61058","76.11531","75.87221","76.69472","77.95345","58.32897","59.36744","57.7181","71.17292","68.01617","67.82491","73.20811","74.38231","76.16473","78.4025","79.9206","78.56499","77.54833","80.03086","81.84719","80.86611","83.49384","83.13327","83.8811","85.60571","85.60571","86.90066","86.94633","86.92349","87.94961","87.15611","87.13327","88.42532"
"SGP","Singapore","27.99254","28.53677","29.85166","30.94629","32.04708","33.90189","36.77047","37.61581","39.12383","38.376","39.62856","39.62856","39.62856","39.33979","37.54918","38.52345","37.97923","38.18283","37.63861","57.01055","55.97312","54.30286","59.02721","60.70884","58.79832","58.50955","59.55851","61.42997","61.20682","62.00649","64.68439","69.86888","68.71481","68.6492","63.39583","47.83938","66.1338","70.35799","71.97401","73.07809","72.26175","71.81544","71.36912"
"SLB","Solomon Islands",".",".",".",".",".",".",".",".","8.820846","8.820846","13.67445","15.19481","15.19481","15.19481","15.19481","17.23843","18.24171","18.74027","18.49717","19.25117","19.52329","21.70019","21.70019","22.47085","23.06075","23.58831","23.84377","24.11588","24.11588","24.11588","24.11588","24.37133","24.35467","24.62678","24.35467","24.88223","25.97068","25.97068","25.97068","25.42646","25.97068","26.22614","26.77036"
"SLE","Sierra Leone","25.33139","26.87272","28.16478","28.96446","28.24563","27.29419","30.61135","31.41102","32.4538","32.77158","33.51942","34.32527","35.10829","37.53446","38.54392","39.59905","41.4372","39.2603","37.33886","35.70187","34.92072","36.50772","36.26462","36.26462","38.12374","39.70643","39.70643","39.46333","39.46333","40.00756","40.77391","41.02937","39.28442","40.35621","56.67902","59.38921","60.73022","57.63007","60.23166","62.11483","65.66297","66.10929","66.65351"
"SLV","El Salvador","36.16338","39.49532","39.31455","40.38634","42.22879","43.31725","44.87093","46.19817","47.47543","46.91455","48.19181","47.40448","47.0867","48.45344","48.45962","48.96435","48.97052","46.29507","44.37362","42.19672","42.45218","43.54063","43.79608","45.15664","45.41209","63.86284","65.47783","65.73328","65.98873","67.60475","67.8602","69.11276","70.05763","68.67713","70.71334","71.38281","74.77341","76.3633","77.53751","78.28205","79.3705","79.59695","79.6459"
"SMR","San Marino","18.3319","18.58735","18.8428","19.09826","19.09826","19.60916","19.86461","20.12007","20.63097","21.39733","21.90824","21.90824","21.90824","21.90824","22.16369","22.16369","22.67459","22.93005","23.6964","24.71821","24.70155","26.06211","29.05344","29.32556","29.32556","30.12523","30.89159","30.89159","31.14704","31.14704","31.14704","31.67461","31.93006","32.7464","32.20218","32.45763","33.27396","33.81819","30.82686","34.0903","34.61787","34.34575","35.16209"
"SOM","Somalia","24.2102","26.20442","26.95842","26.70915","25.21348","25.21966","25.72439","26.72767","28.72189","28.72189","29.22045","29.4759","29.73135","29.73135","29.9868","30.23608","30.74081","30.74081","30.74081","31.24554","32.26549","35.35006","35.10078","35.10078","35.35624","36.7168","37.53313","37.53313","37.53313","37.53313","37.53313","36.7168","36.7168","36.7168","35.10696","35.10696","35.10696","29.48775","29.48775","29.7432","28.9497","28.9497","28.9497"
"SRB","Serbia","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","21.73569","38.69568","38.91883","37.90096","22.27992","22.27992","22.27992","22.27992","22.27992","22.27992","25.00104","27.72216","48.46438","63.14034","65.50625","48.45948","69.27201","70.08835","68.68212","69.91743","70.71216","70.93531","72.6704"
"STP","Sao Tome and Principe",".",".",".",".",".","10.13574","10.13574","10.13574","10.13574","10.88357","16.2666","17.26988","18.29169","18.79025","19.28881","19.28881","19.28881","19.28881","19.28881","19.54426","20.08848","21.44904","20.95049","22.03463","21.81436","22.35859","22.40425","22.40425","22.90281","24.51882","24.50216","25.52211","25.52211","26.78702","26.78702","27.54103","30.41764","31.77821","31.21115","32.57171","32.02748","33.38805","33.38805"
"SUR","Suriname",".",".",".",".",".","14.03474","22.20922","22.46468","22.46468","22.2154","22.96941","23.97887","24.98833","25.24378","25.24378","25.49923","25.75468","25.75468","25.75468","26.75179","27.29602","28.92869","28.92869","29.18414","29.48527","51.9802","31.10128","32.15641","31.91331","32.45753","32.45753","32.45753","32.71299","32.46988","31.67638","32.22061","33.83044","34.8399","35.65624","37.0168","37.83314","35.70809","38.14044"
"SVK","Slovak Republic",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","60.65673","63.36507","67.99196","68.7645","69.8186","67.17198","70.11028","73.47412","76.60226","78.136","79.46324","81.00066","81.28841","82.88159","83.62943","84.67548","84.43567","84.91756","85.17302","85.22197"
"SVN","Slovenia",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","20.17849","27.87912","26.13418","35.72223","39.19305","41.57972","60.43112","64.53416","66.27543","68.6255","71.31331","73.94246","74.74214","76.84951","77.36041","78.67202","80.66296","82.13867","82.80693","83.01342","83.06238","84.06238"
"SWE","Sweden","88.91506","89.44263","89.9702","92.44303","93.39079","93.64624","93.91836","94.17381","94.46876","94.99015","95.29455","95.32067","95.34351","95.34351","95.34351","95.84824","95.59896","95.50105","92.82888","86.50797","86.21302","93.31078","93.31078","94.35027","96.70466","96.98623","95.69624","95.47308","95.69624","94.65674","95.47308","95.24992","95.24992","95.47308","96.64728","96.64728","96.42413","96.24992","95.8036","95.33446","94.83919","94.88814","94.86202"
"SWZ","Swaziland","15.85321","16.60104","17.35505","18.10288","18.86924","19.12469","19.38014","19.38014","21.67922","21.67922","21.93467","22.95648","24.74465","24.74465","24.74465","25.25555","25.76646","25.76646","25.76646","25.76646","26.56614","30.35905","30.35905","30.8576","30.63116","31.92939","31.92939","32.4403","32.4403","32.99687","32.99687","32.99687","33.5411","33.79655","33.25232","33.30417","34.37596","34.92019","34.92019","35.73652","36.28075","36.28075","37.60799"
"SYC","Seychelles","10.88357","10.88357","10.88357","10.88357","10.88357","10.88357","10.88357","10.88357","18.29169","18.79025","18.79025","19.82441","20.32296","20.82152","21.0708","21.07697","21.83098","21.33242","21.33242","21.33242","21.87665","25.05683","25.06301","25.33512","26.6457","27.18993","27.2356","27.7465","28.54618","28.86396","30.43","31.98368","31.98368","33.05547","33.06782","34.12295","36.21655","36.472","35.65567","37.27168","38.34347","36.98291","39.15981"
"SYR","Syrian Arab Republic","32.1865","35.3167","37.18199","39.81364","42.20032","45.64213","48.06831","51.01156","51.25036","50.45686","50.41736","49.60102","49.5677","53.37728","54.44289","54.69834","55.20307","52.19318","48.33794","44.82949","45.57732","48.91117","49.16045","49.95395","49.40973","48.20901","50.45868","51.53047","51.53047","51.78592","51.78592","51.53664","50.72031","51.7921","52.86389","53.11934","54.41757","55.73246","55.98174","56.49264","56.7481","53.51366","52.19877"
"TCD","Chad","22.37147","22.73492","23.28532","26.58395","26.7043","28.0482","29.3921","31.25122","33.28249","31.46904","31.46904","31.43572","30.14367","31.50423","33.7268","34.54313","35.34281","33.8866","31.41476","30.26398","30.06037","32.42421","32.42421","32.96844","52.44775","52.37146","34.80659","34.56348","53.72893","56.59093","36.18567","38.45387","37.39443","39.20788","57.1907","58.08333","61.01423","61.19339","61.69812","62.56464","60.83405","59.79456","61.97145"
"TGO","Togo","22.44615","23.5346","24.33428","25.43508","26.74997","28.33697","32.50751","34.37898","35.13299","35.13299","36.14245","36.41025","36.41025","38.28172","41.06699","43.7548","45.62627","41.59025","39.31153","55.92781","53.82108","41.40513","41.15585","58.66006","60.31679","63.73968","62.30282","62.65619","66.40587","67.52332","62.99456","47.15036","47.08803","64.59306","69.52911","69.52911","72.1879","72.46001","71.91579","73.33927","72.79504","73.07044","73.41724"
"THA","Thailand","36.5841","37.65589","39.19722","40.00307","40.57631","41.63144","43.46341","43.99097","44.50188","44.72832","44.43337","44.67217","44.3834","46.27152","47.32048","48.64772","48.90317","46.95271","44.23159","42.06705","43.56889","60.8911","64.4678","65.51057","63.30062","64.62168","65.94275","68.3751","67.22103","69.65339","75.56781","79.00056","78.53758","78.79304","75.28215","76.65339","78.71572","78.41627","79.24824","80.01891","79.89816","82.33624","81.98783"
"TJK","Tajikistan",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7.572552","7.572552","20.47846","22.36658","25.31415","26.4026","27.20228","28.20556","29.82158","31.16548","31.42093","33.16587","37.07723","35.72284","38.64757","39.44725","40.37776","59.11337","60.22916","63.09445","62.55022","63.12674"
"TKM","Turkmenistan",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4.53746","9.646512","10.92377","18.35833","20.48956","21.56135","23.94803","26.23475","28.13954","28.38882","34.49183","33.9476","35.48893","34.33198","34.38383","35.20016","36.94511","36.7415","37.80711","37.80711","38.61296","38.36369"
"TMP","Timor-Leste",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","16.95947","16.95947","16.95947","21.81307","41.00463","40.61056","22.85585","23.65553","27.14301","42.42632","46.24162"
