"Country Code","country name","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"MNE","Montenegro","59.46286","59.46286","59.46286","59.46286","59.46286","59.46286","59.46286","59.37355","59.37355","59.37355","59.37355","59.37355","59.37355","59.37355","59.37355","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.19494","59.19494","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.28424","59.42337","59.54874","58.89684","58.51277","58.01216","58.47639","58.22487","58.84672"
"MNG","Mongolia","12.6758","12.6758","12.58649","12.58649","12.58649","12.49718","12.49718","12.42142","12.42142","12.33212","12.33212","12.33212","12.33212","12.24281","12.24281","12.24281","12.24281","12.16705","12.07774","12.07774","12.11016","12.30465","12.53167","12.83421","13.97114","14.61754","15.69156","18.08957","18.83817","21.30892","21.61038","23.09955","26.49941","26.0314","26.37746","27.04789","27.88892","29.40038","29.2418","29.5243","29.60123","29.54387","29.04705"
"MNP","Northern Mariana Islands",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MOZ","Mozambique",".",".",".",".",".","20.34367","20.57095","20.72247","20.78468","20.9362","21.08771","20.65657","21.02546","20.64835","20.80322","20.73229","20.94774","21.46847","21.56122","19.97177","19.54419","19.85652","19.52855","18.7452","18.90909","19.01121","19.74023","25.77599","26.03196","27.19257","28.5237","26.47193","26.26523","27.39068","27.40224","27.61713","26.93218","26.21038","26.67521","31.78302","28.17002","28.31372","28.10839"
"MRT","Mauritania","20.97154","20.82872","20.82872","20.72681","20.72681","20.58399","20.69706","20.6459","20.52713","20.45966","20.36508","20.32595","20.74348","20.43807","20.3403","20.14618","20.16121","20.15273","20.11952","19.96034","19.65188","18.97181","18.82505","17.79722","15.341","16.03303","18.58748","18.86227","21.17552","22.65791","23.33786","24.11791","24.05485","23.61504","22.23497","22.61144","22.70203","22.58653","22.60484","23.09829","23.4986","23.3957","23.0026"
"MUS","Mauritius","38.52471","38.44315","38.37395","38.37395","38.2232","38.2232","38.2232","39.48195","39.82402","39.75483","40.20589","39.92173","40.12978","40.19718","40.51267","41.03714","41.14652","41.23795","41.48085","41.43958","40.99019","41.35659","41.78041","42.20979","41.98708","42.64806","42.93427","45.02529","47.32504","48.33503","50.58172","62.77227","63.21565","63.21495","64.5147","64.34679","64.41418","64.7515","64.45679","63.35403","62.95417","63.052","62.77074"
"MWI","Malawi","23.055","22.55017","23.16524","22.6214","23.43149","22.25226","22.48855","22.98434","20.30304","20.15958","20.07302","20.06496","19.78898","20.3493","21.49523","21.65498","22.68079","23.37506","23.22188","23.60244","23.74791","24.2976","24.4019","24.36552","24.01644","23.27801","22.83032","22.42134","23.60511","24.67841","24.82952","26.82727","26.52555","26.82972","27.43587","26.74431","26.99251","27.77258","26.51553","27.03278","27.84755","25.96807","26.28955"
"MYS","Malaysia","31.90194","31.75118","31.32575","30.8167","30.92563","30.86586","30.63839","31.00064","31.45946","31.19843","31.50531","32.23419","42.40206","42.8058","42.71005","43.64372","43.61477","43.52228","44.20779","45.51487","45.26106","44.51538","44.60532","48.86351","51.02684","52.08721","66.73837","67.75149","69.68907","70.7247","72.0465","74.58254","75.98409","74.87096","75.41386","74.96064","75.99784","76.11337","76.61035","75.69439","75.14265","74.97839","74.65257"
"NAM","Namibia",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","37.16426","36.99919","37.01","36.7909","36.6352","37.09626","37.75242","40.38897","43.43367","44.00165","45.22732","45.5866","43.348","42.167","44.93816","42.2296","41.05001","41.3906","42.65135","42.74097","42.07804","41.43713","42.41774"
"NCL","New Caledonia","65.26637","65.33625","65.33625","65.25388","65.32375","65.32375","65.50365","65.64757","65.79149","65.68356","65.70911","65.45726","65.61367","65.43377","65.3978","65.3978","65.23305","65.19706","65.19706","65.11469","65.19706","65.36182","65.40821","63.1827","62.64692","62.11113","65.45449","66.34076","66.41584","67.27323","68.43007","68.7822","69.2968","69.47773","69.68845","70.27547","69.90435","70.22655","70.56126","70.39649","70.5165","70.27891","70.24249"
"NER","Niger","10.56574","10.48418","10.55543","10.41293","10.33137","10.31163","11.643","11.39797","10.94857","11.09062","11.23914","11.74736","11.50222","11.32878","11.58674","11.8185","11.13393","11.15199","11.47267","11.44786","11.69935","11.12534","11.26369","11.46466","11.35583","11.17194","10.87834","10.55534","12.19036","12.9703","13.09053","14.56848","15.13743","15.1264","22.54603","23.39899","22.36269","22.97774","23.9852","24.72338","24.34686","24.05121","24.42764"
"NGA","Nigeria","24.21586","24.50535","24.73262","24.87059","25.09787","25.24939","25.38736","25.53888","25.53613","25.69845","25.6849","24.88757","23.55722","22.77245","21.48897","20.65291","20.38598","19.9983","20.25178","20.02617","19.65724","19.99043","19.45144","19.17127","18.57609","18.03256","17.47854","17.91173","16.72082","16.00308","17.54033","16.56719","18.50489","18.88589","19.76447","20.97309","21.26071","22.48605","23.39854","27.38223","29.95838","25.33467","22.76535"
"NIC","Nicaragua","29.79489","29.65239","29.85582","28.89602","29.71538","29.59819","29.6235","29.6235","29.89818","29.24776","30.12024","29.25133","29.02183","28.0141","28.02148","29.16325","27.70255","27.67251","28.12347","28.65685","28.76712","28.33557","29.03255","28.40289","26.23413","26.17336","26.7321","30.19105","39.94345","42.2577","43.39494","43.90815","45.4658","45.74249","46.60754","45.81884","46.77574","45.86025","45.20221","46.13276","45.79416","45.12985","45.42561"
"NLD","Netherlands","48.88739","49.08487","58.4855","58.68265","58.70045","58.96545","59.60052","60.2296","60.68654","61.31958","61.33296","61.66125","74.81934","75.21149","75.75638","76.14728","76.02822","75.96967","76.20551","76.70103","77.05623","78.58962","81.29387","81.22836","81.86783","82.66619","82.94881","82.47766","83.91228","87.03895","86.97831","87.5785","87.59444","87.83508","88.07701","88.22242","88.52365","88.98422","89.20467","88.82348","89.64738","90.42152","90.53403"
"NOR","Norway","53.16743","53.84185","53.81591","53.94423","54.21504","54.3316","54.98422","55.51365","55.67776","56.20969","58.5508","56.98093","57.84935","67.45753","68.20515","68.78671","69.81161","70.60861","71.19084","71.49912","71.98639","72.56982","73.59941","74.2154","75.15846","76.30552","78.56458","79.00776","79.25982","82.35667","82.94397","84.03039","84.62925","83.46703","85.5957","83.50729","83.79079","84.18758","84.62059","84.81732","84.64389","84.51683","84.09781"
"NPL","Nepal","11.85191","11.78272","11.71353","11.56278","11.4244","11.28602","11.13526","11.08581","11.01662","10.84601","10.92496","10.83353","10.86313","10.83353","10.90444","11.02118","11.15777","11.28761","11.44384","11.65086","11.79318","12.1093","12.8579","13.33077","13.0859","13.28403","14.63036","16.1987","17.34527","18.69087","25.7077","25.22792","25.3782","21.6683","21.54174","22.4714","23.19401","23.74312","24.08911","24.53812","27.07265","26.93397","27.16748"
"NZL","New Zealand","51.30322","51.37241","51.33678","51.24535","51.47677","51.5124","61.88238","62.24033","63.08535","63.22784","63.86295","64.28988","64.40186","64.5067","65.15145","64.49231","63.78722","63.1637","63.6664","62.89617","62.10402","62.098","62.6556","64.73761","68.11647","68.40663","69.15012","70.64743","70.718","74.92825","75.37731","75.63509","75.62117","75.69881","75.45659","74.96586","75.40979","75.11599","74.57948","74.34468","74.11473","73.70673","73.58821"
"OMN","Oman",".","44.85985","44.85985","44.77829","44.62753","44.86436","44.84235","45.02745","44.95599","45.00282","44.94373","45.02028","44.99804","45.14617","45.24496","45.24508","45.30178","45.22033","45.46881","45.41696","44.97097","44.89927","44.1168","43.99598","54.57028","54.72408","54.52874","55.09544","56.44304","57.85313","57.54235","62.52318","59.52097","60.29148","60.65799","57.78845","56.72956","57.4246","57.40821","58.17984","57.54267","56.40847","57.01587"
"PAK","Pakistan","15.34196","15.10114","15.02538","14.86031","14.69524","14.61948","14.45442","14.59488","14.58121","14.51625","14.49178","14.52706","14.65959","14.72266","14.89137","14.84765","15.06519","15.06933","15.0938","15.06315","15.1829","15.9239","15.47289","15.07942","14.53065","14.17094","16.46059","19.13023","29.58834","29.85295","33.88345","34.44547","35.4321","35.87395","34.70604","34.53508","34.68449","33.94244","34.47579","36.32861","36.37412","36.87078","36.90833"
"PAN","Panama","48.22264","48.29595","47.82457","47.53338","47.85606","47.81424","47.78067","47.0243","46.94525","46.8799","46.63036","46.68967","46.61798","46.64758","46.60843","46.40923","47.02446","46.88415","46.36856","46.69533","47.34418","47.37535","47.00262","46.86613","47.3247","49.00446","51.48851","52.6072","54.64093","55.97004","56.92199","57.28282","56.48914","57.31326","58.03278","58.23362","58.06577","58.83135","59.88594","60.95367","59.36355","58.98092","57.86671"
"PER","Peru","22.57904","22.82841","22.31935","22.57078","22.07204","21.66986","21.38692","21.19849","21.5646","20.84565","20.76659","22.2539","22.732","22.04984","21.17712","21.81969","22.09599","22.11474","22.49097","21.14065","21.14119","20.30324","20.55187","20.83378","20.3782","21.60297","33.88461","34.75845","36.91137","37.84498","39.43496","40.5587","41.43821","41.67579","41.38768","42.42033","41.46031","44.60381","43.65441","43.08371","42.53404","42.60748","42.60277"
"PHL","Philippines","19.5334","19.73889","19.24221","19.0202","18.98664","18.62214","18.64564","18.57645","18.84106","18.69218","18.93929","27.82097","28.04834","28.35435","27.92077","28.00188","28.54386","28.8257","29.39876","29.61258","29.87586","30.73218","31.57077","31.78577","32.68758","33.57381","35.22874","37.68701","38.50167","38.4557","38.76839","40.57714","41.39275","40.86752","40.37975","39.88458","40.38672","40.15992","40.14009","40.06531","40.41384","40.14386","40.04346"
"PLW","Palau","48.26642","48.36084","48.36084","48.36084","48.45526","48.45526","48.64409","48.73851","48.73851","48.83293","48.92735","49.30502","49.68269","49.96594","50.34362","50.62687","50.91013","51.19338","51.38222","51.57105","51.66547","51.75989","51.94873","52.04314","52.13757","52.13757","52.23198","52.23198","52.3264","52.3264","52.3264","52.3264","52.3264","52.3264","52.84659","52.75217","52.75217","52.75217","52.75217","52.75217","52.75217","52.75217","52.75217"
"PNG","Papua New Guinea",".",".",".",".",".","22.46601","22.39682","22.22621","22.15702","21.8976","21.81855","21.75672","21.55239","21.68592","21.76229","21.74211","21.81112","21.73557","21.51959","21.81139","21.93448","21.98248","22.0331","22.20826","22.33783","22.69324","22.90044","24.83089","26.00409","27.45437","26.58781","27.81641","28.91972","26.34357","24.43147","24.13136","24.13086","23.94399","23.4678","23.50768","23.96566","23.7432","21.75029"
"POL","Poland","39.53238","39.46319","39.46319","39.32481","39.25562","39.18643","39.11724","38.96648","38.96648","39.02992","39.09335","39.22022","39.15103","39.34709","39.32896","40.43283","40.63876","40.91204","40.79904","40.9092","40.3643","52.90707","64.17192","65.76297","65.73252","68.81828","70.59766","71.65358","74.19271","74.33731","72.12227","72.39709","72.3634","73.01137","76.44012","77.00572","78.26998","77.99146","77.80772","77.65631","77.91976","78.00695","77.98004"
"PRI","Puerto Rico","52.69935","52.78804","52.78804","52.78804","52.78804","52.87672","52.87672","52.96541","53.05409","53.05409","53.14278","53.14278","53.23146","53.40145","53.40145","53.57145","53.74144","53.83012","54.00012","54.00012","54.25879","54.25879","54.25879","54.42879","54.53517","57.41745","58.12066","60.63022","61.72569","64.6525","67.50018","71.49976","71.32922","71.45039","71.81837","72.04064","72.49468","72.45773","73.05747","72.46484","72.51658","72.40543","73.05692"
"PRK","Korea, Dem. Rep.",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PRT","Portugal","35.60308","35.70583","36.02234","36.05384","36.12304","36.14628","36.50057","37.2029","38.2456","38.39168","38.72963","38.92625","38.60358","38.76816","39.29776","39.5474","40.10687","40.41948","41.39854","40.96281","42.14638","56.16323","59.60229","61.8531","62.82277","64.78342","65.82844","66.72957","68.02365","69.5189","70.42088","70.77368","70.16838","70.62299","83.70473","84.23812","84.03288","84.74572","84.90811","84.49653","85.46796","84.58115","84.77477"
"PRY","Paraguay","20.87433","20.94352","21.01271","21.00033","21.06952","21.05715","21.11658","21.13787","21.39279","21.85472","22.08004","21.74678","21.72848","21.57379","21.58796","21.85238","22.09994","22.16202","22.18426","22.13779","22.5745","22.30494","23.20883","24.09109","25.90006","26.9044","36.96001","40.71003","41.43672","40.57289","43.19621","43.26484","41.19122","41.75353","41.8308","43.30891","44.46147","44.91077","44.54763","45.34515","45.80151","47.40006","47.61728"
"PYF","French Polynesia","61.92561","61.98299","62.05287","62.19263","62.07219","61.99815","61.99607","61.83966","61.83758","61.89705","62.07486","62.01332","61.86733","61.83135","61.94762","62.03","61.91165","61.82927","61.79329","61.54616","61.72858","62.23111","62.5327","62.88442","63.05434","63.07366","63.25398","64.34808","67.03516","67.58025","68.34544","68.98436","69.32196","69.5422","69.88829","69.62619","69.46952","69.20742","68.09732","70.69293","71.22881","59.06136","53.70687"
"QAT","Qatar",".","57.99403","57.98048","57.98048","57.98048","57.96693","57.96693","57.96693","57.87762","57.87762","57.78831","57.96693","58.05624","58.05624","58.05624","58.05624","58.05624","58.05624","58.05624","57.87762","57.78831","57.69901","57.87762","57.87762","57.75648","57.99258","59.93834","61.06268","61.55294","61.93853","61.92881","63.7716","64.32206","66.35932","67.25581","65.93376","65.2336","65.0491","65.07901","64.70182","65.53739","63.96262","63.24533"
"ROM","Romania","24.59619","24.59619","24.527","24.45781","24.45781","24.30705","24.23786","24.23786","24.16867","24.16867","24.09948","24.03029","24.03029","23.87954","23.87954","23.67772","23.60853","23.53934","23.33753","23.33753","23.14603","23.04947","22.0519","22.11625","25.0719","37.41022","41.12572","44.23349","44.73635","46.55381","51.73717","49.64275","52.90374","52.62333","52.81193","52.93754","54.52907","67.76841","68.4866","68.82321","67.50713","67.26248","68.06194"
"RUS","Russian Federation",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","41.05311","41.05311","41.30354","45.30648","47.32327","49.37136","50.29046","51.52652","54.23379","52.33611","64.46224","67.54847","68.1292","68.66276","68.87995","68.14703","68.38494","68.46959","68.27508","68.12205","64.95545","64.8988","64.8009"
"RWA","Rwanda","14.18913","14.26489","14.26489","14.17558","14.25134","14.16203","14.16203","14.09433","14.12675","13.98329","13.91846","13.8617","13.92665","14.28114","14.45987","14.81436","14.82791","14.99846","14.9227","14.90384","14.37074","15.44192","16.0994","16.42674","16.8835","16.65081","15.89763","16.29569","18.80042","19.82831","19.45081","21.14297","23.00359","22.61257","23.98722","22.67231","23.7225","24.49939","25.64041","25.75037","25.70151","25.11913","24.89441"
"SAU","Saudi Arabia","32.59404","32.8708","33.13519","33.33039","33.3872","33.52559","33.43991","34.21127","34.41058","34.0879","33.71928","34.03785","34.15503","47.23098","47.26455","47.4153","47.09937","46.86499","46.55866","46.78176","46.44615","46.46678","46.89048","56.79267","56.95807","58.63851","60.89673","62.38962","64.80534","67.68752","69.26647","69.82592","72.80646","72.48139","73.12399","73.25723","72.03806","72.85422","73.16918","72.475","72.93495","72.47172","74.17899"
"SDN","Sudan","21.92039","21.23322","20.79541","20.36792","20.21511","20.20479","19.87594","20.14239","20.47657","20.8854","21.46449","21.89532","19.80929","19.91586","19.92558","19.01454","18.36589","17.90862","17.69477","17.49292","16.56534","15.78243","16.01703","15.03226","14.98216","15.10977","15.07989","15.46853","16.23178","16.08535","17.9851","20.22172","21.45685","20.93346","20.68933","19.82353","20.98851","20.35663","20.59814","19.07435","18.78905","18.61054","18.5124"
"SEN","Senegal","24.24889","23.61575","23.34721","24.12959","24.08154","24.30929","24.63616","24.8465","24.25224","24.20694","24.08539","24.08735","23.94372","24.13137","23.44384","22.83817","22.38438","22.38549","22.32634","22.31054","22.43562","22.36792","22.79707","22.83833","22.40227","22.35001","25.8031","26.22116","28.12445","30.80636","30.6941","33.60567","34.56915","36.33126","37.03081","36.76586","35.64344","35.52581","35.13843","35.50391","34.37047","33.32457","33.01806"
"SGP","Singapore","54.01913","53.94994","53.94994","53.87825","53.73023","53.65513","53.91474","54.33837","68.29544","78.72454","79.35183","80.03876","80.09959","81.76254","81.96279","82.18007","83.52197","83.40116","83.26399","82.0605","82.55917","82.65233","87.29852","87.32861","88.69109","90.1264","90.83264","91.10751","91.20832","92.18183","92.04607","92.84858","92.58765","92.83307","93.11855","93.10279","93.09089","92.7129","92.21355","91.78713","91.75137","91.62032","90.83273"
"SLB","Solomon Islands",".",".",".",".",".",".",".",".","22.08903","21.82152","21.59174","21.50039","21.50039","21.3209","20.36705","19.93881","19.72097","19.05976","18.54338","17.76568","17.98608","19.77779","20.54625","21.04068","21.0122","20.94934","24.98451","25.8942","25.56579","25.83981","26.76337","26.80647","26.82453","26.92511","27.24889","27.88546","27.58955","23.3776","23.26492","23.66413","23.85116","23.97533","24.21111"
"SLE","Sierra Leone","15.8405","15.82686","15.82686","15.81322","15.88948","14.90781","15.33065","15.33065","15.06659","15.04471","15.22962","14.95468","14.91105","15.42871","15.46699","15.3227","15.32296","11.21738","12.14641","13.81643","13.38314","12.90223","12.57463","12.67516","12.54019","12.39398","12.61428","12.99492","14.75103","15.95706","16.68272","17.97693","18.66743","18.75556","19.10012","19.37319","19.1938","19.1638","19.16497","19.38803","20.21059","20.71025","21.11723"
"SLV","El Salvador","27.72411","28.71333","38.97679","38.61229","39.07336","38.06763","37.88951","37.72934","37.92675","37.98608","37.29757","37.57911","38.16034","38.56709","38.38295","38.77488","38.54229","38.36306","38.39087","38.34409","37.84373","37.60155","38.35718","39.09362","39.62619","40.39856","41.57605","33.3045","46.98958","47.96377","46.64953","47.33175","48.0717","49.04661","50.00451","50.79938","52.12936","52.513","54.32401","53.42916","52.07747","48.48046","49.21604"
"SMR","San Marino","48.43676","48.43676","48.43676","48.43676","48.43676","48.43676","48.43676","48.43676","48.43676","48.43676","48.33699","48.33699","48.33699","48.33699","48.33699","48.91072","49.86696","48.71948","48.71948","48.71948","48.61971","48.61971","48.61971","48.73939","48.73939","48.73939","48.73939","48.73939","48.73939","71.3269","72.42304","72.92789","73.53551","73.43275","73.43275","73.43275","73.43275","73.43275","73.61598","73.61598","73.43275","73.43275","73.43275"
"SOM","Somalia","9.396254","9.396254","9.396254","9.396254","9.396254","9.396254","14.67015","16.46328","17.15649","17.51823","18.03023","17.86458","20.5712","20.3452","20.14911","19.77251","19.69712","19.69712","19.50138","19.47112","19.36564","18.73277","17.99442","16.93965","15.14652","12.08766","12.08766","12.8625","14.21846","15.38072","15.66266","17.79346","18.77048","21.29717","22.84685","22.64466","22.64466","22.83838","22.83838","22.7329","22.7329","22.7329","22.92661"
"SRB","Serbia","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.80188","48.96134","48.96134","49.12079","49.28025","51.57721","53.22406","54.18907","54.76174","55.20275","55.5617","55.6176","55.52829","55.65092","52.30656","56.9265","55.85686","56.98417","57.85702","58.7837","61.38377","64.54846","65.06125","64.73869","65.21422","64.84396","64.5436","65.0547"
"STP","Sao Tome and Principe",".",".",".",".",".","28.30303","28.22727","28.06221","27.98645","27.91069","27.82138","28.20001","28.66951","28.41513","30.02581","30.04407","29.97145","29.90924","30.01523","30.28786","30.75108","30.31966","30.60428","30.60898","30.71341","30.62253","31.26594","31.27222","30.83923","31.09783","33.51916","33.73709","34.72688","35.46963","36.02255","34.54874","33.40241","32.74505","33.1024","33.30432","34.3558","33.64165","32.49133"
"SUR","Suriname",".",".",".",".",".","46.50189","46.38712","46.27235","46.04295","46.01896","45.78943","45.86293","45.78267","45.21618","44.95211","44.71398","44.50589","44.41235","44.23008","46.31135","47.59493","47.99748","48.19856","48.47556","46.3729","45.9981","43.83486","45.74235","47.41153","46.84557","46.20044","46.64947","54.90501","53.98162","54.25403","54.23693","53.523","53.25071","51.73799","51.83734","50.8433","50.89587","49.89848"
"SVK","Slovak Republic",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","57.67022","60.19818","71.63197","74.197","75.91163","78.43282","77.4548","78.40837","77.62209","78.02583","77.99274","78.45491","81.65894","82.21706","82.65693","83.52847","83.4522","82.72909","83.0664","82.63429"
"SVN","Slovenia",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","48.9562","48.82357","58.86091","61.51265","63.10063","70.15109","70.49432","70.03731","69.23821","68.26502","70.75632","70.05622","70.21236","73.1179","72.77357","73.05508","73.71498","73.78383","73.17134","73.02682","72.84493","72.80934"
"SWE","Sweden","62.98678","62.95115","63.03872","72.44923","72.64506","73.07832","73.56513","74.04208","74.11718","74.10732","74.73856","74.97195","74.92827","75.33375","75.35748","75.24253","75.66432","75.97053","76.03416","76.2893","76.21622","77.08141","77.19483","78.11733","79.05181","78.74066","81.13268","83.02744","84.67912","84.29248","84.72501","84.77008","85.61554","85.55005","85.79299","85.90456","86.05286","85.65916","85.5137","84.99767","84.60123","84.56335","84.1005"
"SWZ","Swaziland","36.91148","36.76073","36.62234","36.47159","36.33321","36.09342","36.15263","36.14025","36.15999","36.07842","36.08829","36.39231","35.98449","36.88169","37.10414","37.11401","36.66314","35.97458","36.69071","37.18495","36.55229","37.08166","36.64213","37.28247","37.65553","37.15039","40.85326","40.89218","41.5384","43.57846","44.04529","43.8093","43.80383","45.02255","46.02761","45.4888","45.30754","44.04902","44.01768","44.27451","44.22187","44.27396","44.40617"
"SYC","Seychelles","50.98211","51.0513","51.0513","51.0513","51.0513","51.0513","51.0513","51.10064","51.14022","51.03168","51.10075","51.08102","51.09089","51.14022","51.30335","50.66384","51.03776","49.71774","50.73503","51.30949","50.76392","49.47906","50.43984","50.40797","50.70303","50.81046","50.99794","51.65376","52.51699","54.77534","55.1213","53.46644","54.84873","55.50556","55.09158","54.48411","56.08316","56.07566","55.08431","55.35549","55.16402","55.2231","55.22537"
"SYR","Syrian Arab Republic","24.89209","24.81053","24.65977","24.65977","24.57821","24.54259","24.53227","24.53227","24.22363","24.43688","24.32231","24.69873","24.34863","24.16972","23.8336","22.94626","22.78576","22.90634","22.72259","22.30924","22.2943","22.22383","22.12978","22.85242","23.09233","23.22127","23.53998","23.84964","24.8946","26.82129","28.67138","29.54122","32.44007","34.55983","36.35416","37.80593","38.95892","37.64336","38.15904","40.00493","39.65264","39.77971","39.9955"
"TCD","Chad","10.93952","10.93952","11.07228","11.0597","11.10312","11.18995","11.18995","11.10563","11.06955","10.65746","10.47706","10.49582","10.64014","10.46106","10.11583","10.06244","9.72701","9.688833","9.872629","9.564233","9.356338","8.951591","8.963617","8.98767","9.049109","9.446724","10.10712","10.29434","12.66469","14.21831","14.93184","16.02383","18.41817","20.47505","20.56959","21.1827","21.54613","21.72234","22.18517","22.03833","21.90656","21.60311","21.75972"
"TGO","Togo","24.81819","25.13024","25.47226","25.00418","25.00644","25.29205","25.57168","26.10922","24.99257","26.64151","25.34764","25.0525","24.79153","24.51976","24.36227","24.25733","24.00906","25.03377","24.82852","24.67517","24.26585","23.45275","23.36396","23.86857","24.5449","24.29455","25.1148","25.507","27.40869","31.57218","25.23081","27.66452","28.8352","30.75414","30.17028","29.76967","29.49758","30.18978","30.77574","31.19513","30.8249","30.19561","32.1033"
"THA","Thailand","18.17826","17.98982","17.74251","17.55408","17.44926","17.3677","17.36179","17.3163","17.3653","17.37312","17.46795","17.40433","17.45027","17.60944","17.73515","27.15737","27.30498","27.41006","27.99681","28.80763","30.30108","30.5044","31.28738","35.49539","37.58749","41.07448","41.39405","43.58002","43.57811","43.92056","45.23679","46.08778","46.28985","46.11193","47.6247","47.62806","47.90302","47.70226","47.81302","48.65335","48.46732","49.8152","62.93324"
"TJK","Tajikistan",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","21.05157","20.82351","20.68001","20.60047","21.70502","21.06509","21.0997","22.76624","23.75904","23.327","23.28","23.5982","24.0434","24.1506","25.96184","28.30272","28.97436","28.80371","28.74845","28.9135","29.04526","29.18726"
"TKM","Turkmenistan",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","34.28165","34.20539","34.03922","33.88669","33.90191","33.82565","34.3836","35.35863","34.51778","34.40761","34.97444","35.31176","35.34966","35.9292","36.04315","36.13213","36.38707","36.52713","36.59092","36.84493","37.26511","37.6853"
"TMP","Timor-Leste",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","21.88089","21.88089","21.88089","14.79129","14.67438","15.24906","15.61332","15.62747","17.26664","17.99516","18.68246"
"TON","Tonga","33.55964","33.54474","33.7114","33.87807","34.04473","34.12806","34.4256","34.58038","34.72327","34.81547","34.99402","35.26778","35.7201","35.9701","36.18444","36.37487","36.36298","36.29154","36.18444","36.19632","36.11299","35.93444","35.863","35.69633","35.3332","35.0683","35.40065","36.41486","36.59418","36.57702","36.73918","36.53224","36.50986","36.43941","36.42224","36.23074","35.89509","35.72436","35.02678","34.70409","35.0426","35.75862","35.71201"
"TTO","Trinidad and Tobago","41.18169","41.18169","41.18169","41.18169","41.1125","41.13781","41.15152","41.14973","41.11411","41.17754","41.02473","41.0521","40.46687","40.60455","41.19515","40.9684","41.30176","41.46481","41.44409","42.49178","43.2282","43.59637","40.85478","43.89444","53.79299","54.67938","55.2542","56.31539","56.41037","56.30374","57.14443","59.82375","47.999","47.38488","47.12387","47.6882","46.84206","46.06308","44.86941","45.10947","45.0376","54.51423","55.2483"
"TUN","Tunisia","35.1753","34.95329","35.06223","35.06429","34.38123","34.63265","34.58671","34.4819","34.37458","34.34882","34.09119","34.09119","34.29937","34.28995","33.78846","33.60649","32.80085","32.82488","33.90175","33.94321","33.37835","33.49816","33.66434","33.47092","33.19636","33.15183","33.90779","34.50425","36.35007","39.11554","39.74997","40.92143","41.27357","41.93651","42.66454","42.57424","42.51527","41.58003","42.02385","42.089","42.501","41.53995","42.16623"
"TUR","Turkey","21.08212","20.94374","20.68818","20.4806","20.19147","19.91482","20.95533","21.62406","22.03901","22.61063","23.32462","23.84353","24.12942","24.33501","26.48284","27.56574","36.29918","37.78613","37.95528","38.26962","34.46451","34.466","39.88638","41.10958","43.08788","43.91331","46.18552","48.01332","47.8507","48.06608","49.60517","50.45375","48.72339","48.82511","49.14864","63.1983","60.26651","63.82145","65.10533","65.20721","65.49347","65.53107","65.22923"
"TZA","Tanzania","16.07791","15.99634","15.99634","15.91478","15.98397","15.90241","15.83322","15.68246","15.54408","15.39333","15.17338","15.18576","14.95344","14.70875","14.55799","14.57037","14.41961","14.43199","14.10573","13.75962","13.33207","13.61432","13.83164","13.77622","13.78524","13.75062","13.57564","15.10689","17.20226","16.93874","17.4492","17.63116","18.21294","20.5512","20.64083","19.43204","19.42753","19.18626","19.57008","20.89122","21.07895","19.49628","19.5113"
"UGA","Uganda","14.60602","14.38608","14.31689","14.09694","13.88937","13.82018","13.66943","13.67148","13.45154","13.38441","13.28165","13.62659","13.34632","13.23721","13.06164","12.67996","12.8103","13.16934","13.12579","13.34032","13.12377","13.27781","13.51485","13.54323","13.66713","14.70957","14.58358","15.71684","17.37451","19.35172","20.53763","20.04672","22.35633","23.16293","23.04683","23.10481","22.39148","23.36517","24.45425","24.28867","22.92375","23.37029","23.05649"
"UKR","Ukraine",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","28.40157","28.26895","28.95196","34.00361","36.96681","37.59629","51.75236","53.88359","52.92516","54.45839","56.21769","56.15822","57.22768","57.38882","57.83878","58.06799","58.0106","58.87129","59.01017","59.42855","60.05453","59.95416"
